100,one_slider,n,1,na,NA,bus,crit,11,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,na,0,na,NA,low_right2,filler,12,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,or,0,str,NA,inherit,prime,13,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,or,0,str,NA,birthday,prime,14,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,or,0,str,NA,mail,prime,15,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,or,1,na,NA,party,crit,16,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,na,1,na,NA,high_right1,filler,17,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,lookslike,0,str,NA,rain,prime,18,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,lookslike,0,str,NA,car,prime,19,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,lookslike,0,str,NA,son,prime,20,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,lookslike,0,na,NA,golden,crit,21,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,na,1,na,NA,high_right2,filler,22,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,hard,0.51,no,NA,homework,prime,23,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,hard,0.53,no,NA,hospital,prime,24,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,hard,0.63,no,NA,education,prime,25,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,hard,1,na,NA,calculus,crit,26,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,na,0,na,NA,low_right3,filler,27,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,tasty,0,str,NA,foodtruck,prime,28,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,tasty,0,str,NA,beer,prime,29,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,tasty,0,str,NA,wine,prime,30,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
100,one_slider,tasty,0.81,na,NA,indian,crit,31,English,1,Male,28,No,English,Yes,1.5,3,Windows,1080,2560,Chrome,3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,30WQ7ZZ0RUL3BMWT8KV568J1YLZ9HD,Take part in a linguistics experiment!,Answer one question about a sentence of English.,language research stanford fun cognitive science university explanations,$1.20,Mon Oct 01 13:19:43 PDT 2018,100,0,0,100,Reviewable,NotReviewed,1 cond,1800,60000,Wed Oct 31 13:19:43 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5K1WQLFAFAV7N9VMXCH1F,34Z02EIMITCUHUPM4SSMVKPXQC7T0A,0,Approved,Tue Oct 02 06:04:45 PDT 2018,Mon Oct 01 13:21:28 PDT 2018,Mon Oct 01 13:24:45 PDT 2018,Tue Oct 02 06:05:01 PDT 2018,,,,,[],"""list1_str""",3.13555
